column_name,data_type,family,description,is_available,reasoning
hs_social_security_tax_increase_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Social Security Tax Increase Support; survey question: ""To preserve Social Security, would you support a small payroll tax increase and/or raising the cap that exempts income above $118,000?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_social_security_tax_increase_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Social Security Tax Increase Oppose; survey question: ""To preserve Social Security, would you support a small payroll tax increase and/or raising the cap that exempts income above $118,000?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_social_media_user,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Social Media User; survey question: ""How often do you use social media such as Facebook, Twitter, Snapchat or Instagram?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_social_media_truth_vs_speech_truth,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Social Media Truth Vs Speech Truth; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_social_media_truth_vs_speech_free_speech,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Social Media Truth Vs Speech Free Speech; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_sell_federal_lands_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Sell Federal Lands Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_sell_federal_lands_oppose,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Sell Federal Lands Oppose; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_ideology_gop_type_moderate,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Ideology Gop Type Moderate; higher score = more aligned with the modeled position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ideology_gop_type_firebrand,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Ideology Gop Type Firebrand; survey question: ""Would you say you more closely align with establishment Republicans like Mitt Romney, Meghan McCain and Liz Cheney or more firebrand Republicans like Marjorie Taylor Greene, Ron Johnson and Ted Cruz?""; higher score = more aligned with the modeled position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_opioid_crisis_treat,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Opioid Crisis Treat; survey question: ""What do you think the best strategy is for dealing with the opioid crisis, tougher enforcement of our laws for drug dealers and users or increased treatment programs?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_opioid_crisis_enforce,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Opioid Crisis Enforce; survey question: ""What do you think the best strategy is for dealing with the opioid crisis, tougher enforcement of our laws for drug dealers and users or increased treatment programs?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_min_wage_15_increase_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Min Wage 15 Increase Support; survey question: ""Do you support proposals to make the national minimum wage $15 per hour?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_min_wage_15_increase_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Min Wage 15 Increase Oppose; survey question: ""Do you support proposals to make the national minimum wage $15 per hour?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_mass_deporations_oppose,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Mass Deporations Oppose; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_mass_deporations_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Mass Deporations Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_jobs_guarantee_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Jobs Guarantee Support; survey question: ""Do you support or oppose the idea of a Federal Jobs Guarantee, which would create a publically funded job for any American who wants one. Support A Jobs Guarantee, Oppose A Jobs Guarantee, Unsure""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_jobs_guarantee_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Jobs Guarantee Oppose; survey question: ""Do you support or oppose the idea of a Federal Jobs Guarantee, which would create a publically funded job for any American who wants one. Support A Jobs Guarantee, Oppose A Jobs Guarantee, Unsure""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_insurance_of_last_resort_government_should_not_provide,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Insurance Of Last Resort Government Should Not Provide; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_insurance_of_last_resort_government_should_provide,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Insurance Of Last Resort Government Should Provide; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_immigration_undesirable,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Immigration Undesirable; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_immigration_process_unfair,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - Immigration Process Unfair; higher score = more aligned with the modeled position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_ideology_social_conserv,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Ideology Social Conserv; higher score = more aligned with the modeled position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_ideology_fiscal_conserv,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Ideology Fiscal Conserv; survey question: ""How would you describe your political views on fiscal and economic issues?""; higher score = more likely to hold the stated/positive position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_haley_disapproval,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Haley Disapproval; survey question: ""Do you approve or disapprove of former governor of South Carolina Nikki Haley?""; higher score = more likely to hold the opposing/negative position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_haley_approval,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Haley Approval; survey question: ""Do you approve or disapprove of former governor of South Carolina Nikki Haley?""; higher score = more likely to hold the stated/positive position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_haley_approval_gop,DOUBLE,haystaq_partisan,"Haystaq modeled score (0-100) - Haley Approval Gop; survey question: ""Do you approve or disapprove of former governor of South Carolina Nikki Haley?""; higher score = more likely to hold the stated/positive position.",false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_family_medical_leave_support,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Family Medical Leave Support; survey question: ""Do you support or oppose paid family and medical leave for all US workers?""; higher score = more likely to hold the stated/positive position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_family_medical_leave_oppose,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Family Medical Leave Oppose; survey question: ""Do you support or oppose paid family and medical leave for all US workers?""; higher score = more likely to hold the opposing/negative position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_elon_musk_disapproval,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Elon Musk Disapproval; higher score = more likely to hold the opposing/negative position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_elon_musk_approval,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Elon Musk Approval; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_elon_musk_approval_gop,DOUBLE,haystaq_partisan,Haystaq modeled score (0-100) - Elon Musk Approval Gop; higher score = more likely to hold the stated/positive position.,false,Haystaq candidate/party/ideology/horserace model - partisan; excluded for Serve.
hs_state_level_fema_support,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - State Level Fema Support; higher score = more likely to hold the stated/positive position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_state_level_fema_oppose,DOUBLE,haystaq_issue,Haystaq modeled score (0-100) - State Level Fema Oppose; higher score = more likely to hold the opposing/negative position.,true,Haystaq non-partisan issue/behavioral model; included for Serve.
hs_despondency_on_pace,DOUBLE,haystaq_issue,"Haystaq modeled score (0-100) - Despondency On Pace; survey question: ""How close are you to where you thought you would be at this stage of your life?""; higher score = more aligned with the modeled position.",true,Haystaq non-partisan issue/behavioral model; included for Serve.
